center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,practice_feedback_timed.stopped,text_16.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
2,15.0,,104,104,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.5275802499963902,None,None,,,,,,,,,,,0,104,104,112,282.3332588339981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3239480420016,282.3332588339981,283.31830408400856,283.31830408400856,283.31830408400856,283.3904802920006,283.3904802920006,283.3904802920006,283.87103166701854,z,1.5275802499963902,None,283.8711697499966,283.87122175001423,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,105,105,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2367289589892607,None,None,,,,,,,,,,,0,105,105,180,283.8836593750166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8747332500061,283.8836593750166,284.6184573339997,284.6184573339997,284.6184573339997,284.69139862500015,284.69139862500015,284.69139862500015,285.1268017090042,period,1.2367289589892607,None,285.1269151669985,285.12695754200104,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,106,106,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.7818226249946747,None,None,,,,,,,,,,,0,106,106,289,285.13806708401535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1289610840031,285.13806708401535,286.3779615419917,286.3779615419917,286.3779615419917,286.4523699590063,286.4523699590063,286.4523699590063,286.9318374170107,z,1.7818226249946747,None,286.93194370900164,286.93198433401994,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,107,107,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.7927305000193883,None,None,,,,,,,,,,,0,107,107,120,286.93864816700807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.933952374995,286.93864816700807,288.1777411249932,288.1777411249932,288.1777411249932,288.25235395901836,288.25235395901836,288.25235395901836,288.73779058401124,z,1.7927305000193883,None,288.73789925000165,288.7379404590174,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,0.0,,108,108,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.2373445839912165,None,None,,,,,,,,,,,0,108,108,691,288.7487665420049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7399220840016,288.7487665420049,289.4854282500164,289.4854282500164,289.4854282500164,289.5581378749921,289.5581378749921,289.5581378749921,289.9888782920025,period,1.2373445839912165,None,289.98911495899665,289.9892243749928,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,109,109,0,,,,,100,0,,,,,c+6,poss,0.75,z,1.2967501660168637,None,None,,,,,,,,,,,0,109,109,184,290.0009649170097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.99178758400376,290.0009649170097,290.73440283400123,290.73440283400123,290.73440283400123,290.8083088340063,290.8083088340063,290.8083088340063,291.3038521670096,z,1.2967501660168637,None,291.30395191701245,291.3039919169969,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,-15.0,,110,110,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.6997977920109406,None,None,,,,,,,,,,,0,110,110,503,291.31457950000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.30593000000226,291.31457950000186,292.5511650420085,292.5511650420085,292.5511650420085,292.6242007090186,292.6242007090186,292.6242007090186,293.0215030419931,period,1.6997977920109406,None,293.0216347920068,293.0216886670096,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,111,111,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.488659208000172,None,None,,,,,,,,,,,0,111,111,571,293.03235462500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0237789590028,293.03235462500015,294.0187155420135,294.0187155420135,294.0187155420135,294.08949412501534,294.08949412501534,294.08949412501534,294.5274629589985,z,1.488659208000172,None,294.5275973750104,294.5276510840049,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,15.0,,112,112,0,,,,,100,0,,,,,c+0,poss,0.5,z,0.9978077499836218,None,None,,,,,,,,,,,0,112,112,47,294.5387125000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.52983216699795,294.5387125000125,295.0284029589966,295.0284029589966,295.0284029589966,295.10287825000705,295.10287825000705,295.10287825000705,295.53985075000674,z,0.9978077499836218,None,295.5400025419949,295.5400551670173,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,113,113,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.1805082090140786,None,None,,,,,,,,,,,0,113,113,566,295.55179374999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5426492090046,295.55179374999716,296.28553629200906,296.28553629200906,296.28553629200906,296.3585850840027,296.3585850840027,296.3585850840027,296.7384696670051,z,1.1805082090140786,None,296.7385958750092,296.73864704201696,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,114,114,0,,,,,100,0,,,,,c+2,poss,1.25,z,1.823172375006834,None,None,,,,,,,,,,,0,114,114,121,296.7495022920193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.7407564170135,296.7495022920193,297.9855525000021,297.9855525000021,297.9855525000021,298.05821074999403,298.05821074999403,298.05821074999403,298.5778521670145,z,1.823172375006834,None,298.5779774170078,298.5780275420111,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,15.0,,115,115,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.0149200830201153,None,None,,,,,,,,,,,0,115,115,48,298.5887372090074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.58013650000794,298.5887372090074,299.078749917011,299.078749917011,299.078749917011,299.1529285419965,299.1529285419965,299.1529285419965,299.6064440420014,z,1.0149200830201153,None,299.60656820901204,299.6066201250069,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,15.0,,116,116,0,,,,,100,0,,,,,c+4,poss,0.5,z,1.088858999981312,None,None,,,,,,,,,,,0,116,116,135,299.6179485839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6087980000011,299.6179485839966,300.10235437500523,300.10235437500523,300.10235437500523,300.17519779200666,300.17519779200666,300.17519779200666,300.7104034170043,z,1.088858999981312,None,300.7105326250021,300.7105851249944,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,15.0,,117,117,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.9021373750001658,None,None,,,,,,,,,,,0,117,117,37,300.7219454169972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.7129075000121,300.7219454169972,301.9620755840151,301.9620755840151,301.9620755840151,302.03617083400604,302.03617083400604,302.03617083400604,302.62692445900757,z,1.9021373750001658,None,302.62704854199546,302.6270948339952,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,118,118,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.2857894579938147,None,None,,,,,,,,,,,0,118,118,185,302.6381250839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6290562089998,302.6381250839913,303.3789657500165,303.3789657500165,303.3789657500165,303.4528967500082,303.4528967500082,303.4528967500082,303.9268356669927,period,1.2857894579938147,None,303.9269372090057,303.9269776669971,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,119,119,0,,,,,100,0,,,,,c-2,negs,1.0,z,1.6616335420112591,None,None,,,,,,,,,,,0,119,119,401,303.93818479200127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.92892408400076,303.93818479200127,304.92897199999425,304.92897199999425,304.92897199999425,305.00305724999635,305.00305724999635,305.00305724999635,305.605696292012,z,1.6616335420112591,None,305.6058500420186,305.6059038749954,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,120,120,0,,,,,100,0,,,,,c+2,poss,1.0,period,1.9231940830068197,None,None,,,,,,,,,,,0,120,120,106,305.61754933401244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6085994169989,305.61754933401244,306.60250020900276,306.60250020900276,306.60250020900276,306.67547104199184,306.67547104199184,306.67547104199184,307.5446284589998,period,1.9231940830068197,None,307.5447678340133,307.544821959018,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,121,121,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.1671086249989457,None,None,,,,,,,,,,,0,121,121,596,307.5557733339956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.54706591699505,307.5557733339956,308.04508520901436,308.04508520901436,308.04508520901436,308.1197812500177,308.1197812500177,308.1197812500177,308.7280203750124,z,1.1671086249989457,None,308.7281417500053,308.72819545899983,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,122,122,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.0038232090009842,None,None,,,,,,,,,,,0,122,122,588,308.7389811250032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.73025629200856,308.7389811250032,309.2284616669931,309.2284616669931,309.2284616669931,309.30325508399983,309.30325508399983,309.30325508399983,309.7551969170163,z,1.0038232090009842,None,309.7553248750046,309.75537987501593,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,123,123,0,,,,,100,0,,,,,c-4,negs,1.25,z,1.919560416979948,None,None,,,,,,,,,,,0,123,123,369,309.7666958339978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7578049589938,309.7666958339978,311.00274329201784,311.00274329201784,311.00274329201784,311.07445079201716,311.07445079201716,311.07445079201716,311.68894200000796,z,1.919560416979948,None,311.68907137500355,311.68912262501544,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,124,124,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.6988292919995729,None,None,,,,,,,,,,,0,124,124,656,311.70012429199414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.6914850840112,311.70012429199414,312.6851337919943,312.6851337919943,312.6851337919943,312.75820558401756,312.75820558401756,312.75820558401756,313.4051824590133,period,1.6988292919995729,None,313.4052795000025,313.40532604200416,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,125,125,0,,,,,100,0,,,,,c-2,negs,0.5,period,1.1520521669881418,None,None,,,,,,,,,,,0,125,125,379,313.41587516700383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4072932919953,313.41587516700383,313.90295741701266,313.90295741701266,313.90295741701266,313.9751384590054,313.9751384590054,313.9751384590054,314.57231941699865,period,1.1520521669881418,None,314.57244829201954,314.5725014170166,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,0.0,,126,126,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.7096730409830343,None,None,,,,,,,,,,,0,126,126,654,314.58350829200936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.57470970900613,314.58350829200936,315.56950670899823,315.56950670899823,315.56950670899823,315.6419722500141,315.6419722500141,315.6419722500141,316.2961847500119,period,1.7096730409830343,None,316.2963282499986,316.2963830420049,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
4,15.0,,127,127,0,,,,,100,0,,,,,c+4,poss,1.0,z,1.6303170419996604,None,None,,,,,,,,,,,0,127,127,149,316.30668933401466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.298517334013,316.30668933401466,317.29622937500244,317.29622937500244,317.29622937500244,317.3701858750137,317.3701858750137,317.3701858750137,317.9395222919993,z,1.6303170419996604,None,317.939634209004,317.9396767920116,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
2,15.0,,128,128,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.4266346249787603,None,None,,,,,,,,,,,0,128,128,97,317.9511271250085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.9421585840173,317.9511271250085,318.68622241701814,318.68622241701814,318.68622241701814,318.7585770000005,318.7585770000005,318.7585770000005,319.3890709170082,z,1.4266346249787603,None,319.38920187501935,319.38925387500785,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,-15.0,,129,129,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.426336958014872,None,None,,,,,,,,,,,0,129,129,348,319.400247417012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.39141787501285,319.400247417012,320.1363422500144,320.1363422500144,320.1363422500144,320.2080788339954,320.2080788339954,320.2080788339954,320.8297192500031,z,1.426336958014872,None,320.8298551250191,320.82990795900696,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,130,130,0,,,,,100,0,,,,,c-8,negs,1.0,z,1.5430355000135023,None,None,,,,,,,,,,,0,130,130,281,320.8400698339974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.83192812500056,320.8400698339974,321.8296113340184,321.8296113340184,321.8296113340184,321.9036917090125,321.9036917090125,321.9036917090125,322.3891791670176,z,1.5430355000135023,None,322.38928287499584,322.38932354201097,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-4,0.0,,131,131,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.794748582993634,None,None,,,,,,,,,,,0,131,131,544,322.3999359589943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.3912617920141,322.3999359589943,323.63640691700857,323.63640691700857,323.63640691700857,323.7084863340133,323.7084863340133,323.7084863340133,324.2061792089953,z,1.794748582993634,None,324.2063567090081,324.20642279202,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
6,15.0,,132,132,0,,,,,100,0,,,,,c+6,poss,1.25,period,2.0865200409898534,None,None,,,,,,,,,,,0,132,132,209,324.2184401669947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.2090965840034,324.2184401669947,325.45325237500947,325.45325237500947,325.45325237500947,325.5255351670203,325.5255351670203,325.5255351670203,326.31094529200345,period,2.0865200409898534,None,326.3110726250161,326.31112525000935,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,133,133,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8292745419894345,None,None,,,,,,,,,,,0,133,133,291,326.32241708401125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.31336862500757,326.32241708401125,327.5625512920087,327.5625512920087,327.5625512920087,327.63729295899975,327.63729295899975,327.63729295899975,328.1561119169928,z,1.8292745419894345,None,328.1562154169951,328.1562572919938,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-8,-15.0,,134,134,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.2603555420064367,None,None,,,,,,,,,,,0,134,134,269,328.16712241701316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.1582608750032,328.16712241701316,328.9033587090089,328.9033587090089,328.9033587090089,328.9761620000063,328.9761620000063,328.9761620000063,329.45466466699145,z,1.2603555420064367,None,329.4547942090139,329.4548457500059,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,135,135,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.0754784169839695,None,None,,,,,,,,,,,0,135,135,299,329.47058937500697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.45698195899604,329.47058937500697,329.9464302090055,329.9464302090055,329.9464302090055,330.02068400001735,330.02068400001735,330.02068400001735,330.55618333400344,z,1.0754784169839695,None,330.5563445840089,330.55639641699963,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,136,136,0,,,,,100,0,,,,,c-2,negs,0.75,z,1.4155790839868132,None,None,,,,,,,,,,,0,136,136,394,330.5681978340144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5592605000129,330.5681978340144,331.3025646250171,331.3025646250171,331.3025646250171,331.3757668750186,331.3757668750186,331.3757668750186,331.98998179199407,z,1.4155790839868132,None,331.99014545901446,331.99020212501637,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,0.0,,137,137,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.587776207976276,None,None,,,,,,,,,,,0,137,137,577,332.0015733750188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.99250054199365,332.0015733750188,332.98689316699165,332.98689316699165,332.98689316699165,333.0589712499932,333.0589712499932,333.0589712499932,333.5949442500132,z,1.587776207976276,None,333.595065875008,333.5951171670167,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,138,138,0,,,,,100,0,,,,,c+0,negs,1.0,z,2.4703422079910524,None,None,,,,,,,,,,,0,138,138,443,333.6062464590068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.59726258399314,333.6062464590068,334.5962443340104,334.5962443340104,334.5962443340104,334.67078975000186,334.67078975000186,334.67078975000186,336.0791472500132,z,2.4703422079910524,None,336.07925254199654,336.079297749995,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-2,-15.0,,139,139,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.4563463329977822,None,None,,,,,,,,,,,0,139,139,399,336.08993670900236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.081298709003,336.08993670900236,336.83056850000867,336.83056850000867,336.83056850000867,336.90421420900384,336.90421420900384,336.90421420900384,337.5564740000118,period,1.4563463329977822,None,337.55662287501036,337.5566785419942,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,-15.0,,140,140,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.1571276659960859,None,None,,,,,,,,,,,0,140,140,428,337.56866391701624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.55967225000495,337.56866391701624,338.0537058750051,338.0537058750051,338.0537058750051,338.12656458400306,338.12656458400306,338.12656458400306,338.72848304201034,period,1.1571276659960859,None,338.7286094170122,338.72865816700505,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
-6,-15.0,,141,141,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.0114303749869578,None,None,,,,,,,,,,,0,141,141,301,338.73966833401937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.73062020901125,338.73966833401937,339.23025700001745,339.23025700001745,339.23025700001745,339.3043789170042,339.3043789170042,339.3043789170042,339.75662370899227,z,1.0114303749869578,None,339.7568074169976,339.75686141700135,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
0,0.0,,142,142,0,,,,,0,100,,,,,c+0,noss,1.0,z,1.5887945000140462,None,None,,,,,,,,,,,0,142,142,618,339.7690627920092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.7599445420201,339.7690627920092,340.75392566699884,340.75392566699884,340.75392566699884,340.8265856250073,340.8265856250073,340.8265856250073,341.36306629201863,z,1.5887945000140462,None,341.3631902089983,341.36324841700844,None,,,,,,,,,,,,21040099,2,2026-01-15_12h12.40.477,tilt_mocs,2024.2.4,120.82791337127415,2026-01-15 12h12.52.410327 -0500,
