center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,552.0798110830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,27,down,2,-2,-2,30,552.0559420409991,552.0798110830001,552.5558552500006,552.5558552500006,552.6301167499987,552.6301167499987,553.0989604580027,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,553.1082804999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,28,down,2,-2,-2,-30,553.1001093329978,553.1082804999969,553.596515833,553.596515833,553.668330708002,553.668330708002,556.3383909580007,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,556.3632666249978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,29,down,2,-2,-2,,556.339686457999,556.3632666249978,556.8394364999986,556.8394364999986,556.9135575410037,556.9135575410037,557.615641000004,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,557.6251241249993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,30,up,1,-1,-1,30,557.6168290409987,557.6251241249993,558.1130053750021,558.1130053750021,558.1860085829976,558.1860085829976,558.6880157909982,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,558.6973661660013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,31,down,1,9,9,30,558.6891190410024,558.6973661660013,559.1889372500009,559.1889372500009,559.2636551250034,559.2636551250034,559.6990882500031,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,559.7084068749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,32,up,1,-1,-1,-30,559.7004815000037,559.7084068749973,560.1964104580038,560.1964104580038,560.2687298329984,560.2687298329984,561.0331667909995,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,561.0426660000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,33,up,2,4,4,,561.0344051249995,561.0426660000012,561.5297649159984,561.5297649159984,561.6018590000022,561.6018590000022,562.1718358750004,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,562.1816547080016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,34,up,0.5,10.5,10.5,-30,562.1732581250035,562.1816547080016,562.6729847500028,562.6729847500028,562.747388541,562.747388541,563.2325740410015,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,563.242002291001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,35,up,1,-1,-1,,563.2336924999981,563.242002291001,563.7298779999983,563.7298779999983,563.8018822500017,563.8018822500017,564.7325965409982,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,564.742300165999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,7,36,up,1,0,0,,564.7339871660006,564.742300165999,565.2301282080007,565.2301282080007,565.3022334580019,565.3022334580019,565.9830294999992,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,565.9968924580025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,7,37,up,1,0,0,-30,565.9847996250028,565.9968924580025,566.4800318330017,566.4800318330017,566.5640205000018,566.5640205000018,567.416258958001,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,567.426137333001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,7,38,up,1,0,0,30,567.417673791002,567.426137333001,567.9133763749996,567.9133763749996,567.9857490409995,567.9857490409995,568.4773613750003,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,568.4829477079984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,7,39,down,1,8,8,30,568.478455000004,568.4829477079984,568.972374666002,568.972374666002,569.0473842909996,569.0473842909996,569.5163644580025,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,569.5259759580003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,40,down,0.5,10.0,10.0,-30,569.5177564999976,569.5259759580003,570.0135638749998,570.0135638749998,570.0856651249997,570.0856651249997,570.5232148750001,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,570.5331431660015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,7,41,down,1,3,3,,570.5249515830001,570.5331431660015,571.0229117499985,571.0229117499985,571.0974645410024,571.0974645410024,571.4997614579988,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,571.508949957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,8,42,down,1,7,7,30,571.5010601250033,571.508949957999,571.9970866250005,571.9970866250005,572.0699262909984,572.0699262909984,572.532995708003,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,572.5422141250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,8,43,down,1,2,2,,572.5341292910016,572.5422141250019,573.0303086659987,573.0303086659987,573.1018668750039,573.1018668750039,573.4259557909973,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,573.4325447079973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,8,44,down,0.5,9.5,9.5,-30,573.4270510830029,573.4325447079973,573.9225650410008,573.9225650410008,573.9974762080019,573.9974762080019,574.3005904160018,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,574.3108734999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,8,45,up,1,1,1,30,574.3023767080012,574.3108734999987,574.7970786660007,574.7970786660007,574.8688778750002,574.8688778750002,575.3998870409996,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,575.4099979579987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,8,46,up,1,1,1,,575.4015974159993,575.4099979579987,575.8970068330018,575.8970068330018,575.9689583330037,575.9689583330037,576.9883875410014,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,576.9978400000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,8,47,up,1,1,1,-30,576.9894807910023,576.9978400000036,577.4896859159999,577.4896859159999,577.564429332997,577.564429332997,578.0000865410038,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,578.0096802499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,48,down,0.5,9.0,9.0,-30,578.0014404160029,578.0096802499975,578.4971317910022,578.4971317910022,578.5696008750019,578.5696008750019,578.8998227909979,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,578.9103878750029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,49,down,1,1,1,,578.9017333329975,578.9103878750029,579.3972633750018,579.3972633750018,579.4696037910035,579.4696037910035,580.0161080000034,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,580.0246966249979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,50,down,1,6,6,30,580.0172196659987,580.0246966249979,580.5138731659972,580.5138731659972,580.5860511659994,580.5860511659994,580.9883000409973,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,580.9971900410019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,51,down,0.5,0.5,0.5,-30,580.9893765410015,580.9971900410019,581.4806057079986,581.4806057079986,581.5527607909971,581.5527607909971,581.9165800830015,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,581.9264103750029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,52,up,1,2,2,,581.9179751659976,581.9264103750029,582.4139134580037,582.4139134580037,582.4859882500023,582.4859882500023,582.8001276249997,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,582.8097785409991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,53,down,0.5,0.5,0.5,30,582.8015247910007,582.8097785409991,583.2972636659979,583.2972636659979,583.3697363750034,583.3697363750034,583.7335404999976,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,583.7432278749984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,54,down,0.5,8.5,8.5,-30,583.7347687080037,583.7432278749984,584.2306242080012,584.2306242080012,584.302624791002,584.302624791002,584.7551839579974,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,584.7647287080035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,55,down,0.5,0.0,0.0,30,584.7564045000036,584.7647287080035,585.256111540999,585.256111540999,585.3313109579976,585.3313109579976,585.6833792500038,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,585.6926950409979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,56,down,1,5,5,30,585.6847366250004,585.6926950409979,586.1807429160035,586.1807429160035,586.2524299159995,586.2524299159995,586.7002335830039,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,586.7099279579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,57,down,0.5,1.5,1.5,,586.7015977080009,586.7099279579998,587.1973902500031,587.1973902500031,587.2694613330023,587.2694613330023,587.5832836659974,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,587.5923689999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,58,down,0.5,0.0,0.0,-30,587.5844022910023,587.5923689999981,588.0807527080033,588.0807527080033,588.1521905409973,588.1521905409973,588.7556943329982,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,588.7810309580018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,59,down,1,0,0,,588.7570002499997,588.7810309580018,589.256292666003,589.256292666003,589.3314352079979,589.3314352079979,589.8394266660034,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,589.8644621249987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,60,down,0.5,-0.5,-0.5,-30,589.8406342079979,589.8644621249987,590.3398108330002,590.3398108330002,590.4147806250039,590.4147806250039,590.8386773329985,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,590.8482752909986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,61,up,0.5,2.0,2.0,,590.8400461249985,590.8482752909986,591.3409109580025,591.3409109580025,591.4148568329983,591.4148568329983,591.6735915000027,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,591.6837238750013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,62,up,0.5,0.5,0.5,,591.6753356249974,591.6837238750013,592.174250707998,592.174250707998,592.248196958004,592.248196958004,598.5394530830017,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,598.5646116249991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,63,down,1,4,4,30,598.5406066659998,598.5646116249991,599.0398835000015,599.0398835000015,599.1151360829972,599.1151360829972,599.7845035830032,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,599.7940773750015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,64,down,0.5,8.0,8.0,-30,599.7858556659994,599.7940773750015,600.2812458330009,600.2812458330009,600.3537150830016,600.3537150830016,600.7505431250029,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,600.760060665998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,65,up,0.5,0.5,0.5,30,600.7518419159969,600.760060665998,601.2479917910023,601.2479917910023,601.3200879159995,601.3200879159995,601.9340212079987,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,601.9434610829994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,66,down,0.5,7.5,7.5,-30,601.9351894580032,601.9434610829994,602.4313772079986,602.4313772079986,602.5033009580002,602.5033009580002,602.9841870000018,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,602.9934106660003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,67,down,0.5,1.5,1.5,,602.985322665998,602.9934106660003,603.4814644159997,603.4814644159997,603.5535424580012,603.5535424580012,604.1508862499977,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,604.160506541004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,68,down,0.5,-1.0,-1.0,-30,604.1522982910028,604.160506541004,604.6480253749978,604.6480253749978,604.7202922910001,604.7202922910001,605.1507196660023,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,605.1606671249974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,69,up,0.5,1.0,1.0,30,605.152119833001,605.1606671249974,605.6480844999969,605.6480844999969,605.720240415998,605.720240415998,606.450780541003,0,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,606.4602967910032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,70,up,0.5,1.0,1.0,,606.4521355410034,606.4602967910032,606.9481276660008,606.9481276660008,607.0211165829969,607.0211165829969,607.6186204580008,1,,,,,,,,,,,,,,,21049995,0,2025-10-20_13h59.33.505,tilt_staircase,2024.2.4,None,2025-10-20 13h59.42.028224 -0400,
