center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,245.016473124997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,89,up,0.5,0.5,0.5,,245.01005279200035,245.016473124997,245.50624912499916,245.50624912499916,245.5781857080001,245.5781857080001,245.5781857080001,245.857181667001,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,245.86254545799602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,16,90,up,1,-7,-7,-30,245.85814504199516,245.86254545799602,246.3487127499975,246.3487127499975,246.4239238329974,246.4239238329974,246.42955841699586,246.69067191700015,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,246.69596241699765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,16,91,up,0.5,1.0,1.0,,246.69162258299912,246.69596241699765,247.18251433299884,247.18251433299884,247.25778008299676,247.25778008299676,247.26364112499868,247.61325683299947,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,247.62374908299535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,16,92,up,0.5,2.5,2.5,30,247.61419229199964,247.62374908299535,248.1149950830004,248.1149950830004,248.19066595799814,248.19066595799814,248.19066595799814,248.52648416699958,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,248.5347458749966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,16,93,down,0.5,-3.5,-3.5,-30,248.52778254199802,248.5347458749966,249.0228806669984,249.0228806669984,249.09773754199705,249.09773754199705,249.09773754199705,249.44828583299386,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,249.45598204199632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,94,up,0.5,5.5,5.5,30,249.4492519169944,249.45598204199632,249.95035883299715,249.95035883299715,250.0242720419992,250.0242720419992,250.0242720419992,250.37626358299894,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,250.38448729199445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,16,95,up,0.5,1.0,1.0,,250.37743354199483,250.38448729199445,250.87328095799603,250.87328095799603,250.94689608299814,250.94689608299814,250.94689608299814,251.5602227079944,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,251.56894062499487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,17,96,down,0.5,0.5,0.5,,251.56184645799658,251.56894062499487,252.05622887500067,252.05622887500067,252.1308425419993,252.1308425419993,252.1308425419993,252.48569137499726,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,252.50734354199813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,17,97,up,0.5,6.0,6.0,30,252.4867293329953,252.50734354199813,252.98022245799802,252.98022245799802,253.05789645799814,253.05789645799814,253.06372649999685,253.34241629199823,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,253.34964866699738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,17,98,up,1,-6,-6,-30,253.3434652079959,253.34964866699738,253.83978795800067,253.83978795800067,253.91242041700025,253.91242041700025,253.91242041700025,254.27649891699548,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,254.28489708299458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,17,99,up,0.5,1.5,1.5,,254.27760283299722,254.28489708299458,254.77296208299958,254.77296208299958,254.84737787499762,254.84737787499762,254.84737787499762,255.2320649999965,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,255.24010595800064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,17,100,up,0.5,-3.0,-3.0,-30,255.2332009169986,255.24010595800064,255.73286966700107,255.73286966700107,255.8075831249953,255.8075831249953,255.8075831249953,256.32609145799506,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,256.33437254199816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,17,101,up,0.5,3.0,3.0,30,256.327638499999,256.33437254199816,256.82302112499747,256.82302112499747,256.89748479199625,256.89748479199625,256.89748479199625,257.5099857919995,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,257.51796033299615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,18,102,down,0.5,5.5,5.5,30,257.5110911669981,257.51796033299615,258.0068042079947,258.0068042079947,258.07917974999873,258.07917974999873,258.07917974999873,258.65982858299685,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,258.66756379199796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,18,103,down,0.5,-3.5,-3.5,-30,258.66089466699486,258.66756379199796,259.1568286249967,259.1568286249967,259.23035462499683,259.23035462499683,259.23035462499683,259.6505411670005,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,259.65610770799685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,18,104,down,0.5,2.5,2.5,30,259.6515358329998,259.65610770799685,260.1491341250003,260.1491341250003,260.223399333001,260.223399333001,260.223399333001,260.6340182499989,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,260.6395145829956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,18,105,down,0.5,-6.5,-6.5,-30,260.6349127919966,260.6395145829956,261.1321860829994,261.1321860829994,261.20761066699924,261.20761066699924,261.2132554999989,261.9683292080008,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,261.9739763749967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,18,106,up,0.5,2.0,2.0,,261.96939691699663,261.9739763749967,262.4636422919939,262.4636422919939,262.5398079999941,262.5398079999941,262.5398079999941,262.9431776669953,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,262.9516082919945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,18,107,down,0.5,0.0,0.0,,262.94440100000065,262.9516082919945,263.4787819999983,263.4787819999983,263.5576839579953,263.5576839579953,263.51049241700093,263.85947812499944,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,263.86791745799565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,19,108,down,0.5,2.0,2.0,30,263.860697832999,263.86791745799565,264.3561589999954,264.3561589999954,264.43003966700053,264.43003966700053,264.43003966700053,264.72798616699583,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,264.736216958001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,19,109,up,0.5,0.5,0.5,,264.72913420799887,264.736216958001,265.22332749999623,265.22332749999623,265.2967022919984,265.2967022919984,265.2967022919984,265.5597532920001,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,265.56823829199857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,19,110,up,0.5,-6.0,-6.0,-30,265.5615394999986,265.56823829199857,266.05694504200073,266.05694504200073,266.12812349999876,266.12812349999876,266.12812349999876,266.54245366699615,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,266.5525344579946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,19,111,down,0.5,-4.0,-4.0,-30,266.54543808299786,266.5525344579946,267.03958645799867,267.03958645799867,267.11329587499495,267.11329587499495,267.11329587499495,267.3591209579972,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,267.3667205829988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,19,112,down,0.5,5.0,5.0,30,267.3601101669992,267.3667205829988,267.8562116249959,267.8562116249959,267.9285027500009,267.9285027500009,267.9285027500009,268.42479579199426,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,268.4305112919974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,19,113,down,0.5,1.5,1.5,,268.4253459579995,268.4305112919974,268.9135766249965,268.9135766249965,268.9897312920002,268.9897312920002,268.9942135829988,269.39129124999454,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,269.39674374999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,20,114,up,0.5,1.0,1.0,,269.39184558299894,269.39674374999595,269.88205062499765,269.88205062499765,269.95792337499734,269.95792337499734,269.964160042,270.2747219169978,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,270.28069712499564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,20,115,up,0.5,5.5,5.5,30,270.27534141700016,270.28069712499564,270.7732412499972,270.7732412499972,270.84579895799834,270.84579895799834,270.84579895799834,271.24097829200036,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,271.24553749999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,20,116,down,0.5,-6.5,-6.5,-30,271.24142904199834,271.24553749999905,271.73346870800015,271.73346870800015,271.807539292,271.807539292,271.81379658299556,272.1592787499976,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,272.16756470799737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,20,117,up,0.5,2.0,2.0,,272.160377041997,272.16756470799737,272.65626033299486,272.65626033299486,272.7305494579996,272.7305494579996,272.7305494579996,273.0100762919974,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,273.018060041999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,20,118,down,0.5,1.5,1.5,30,273.0113519999941,273.018060041999,273.5063380829961,273.5063380829961,273.58125045799534,273.58125045799534,273.58125045799534,273.88188641699526,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,273.88965616699716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,20,119,up,0.5,-3.5,-3.5,-30,273.88287216699973,273.88965616699716,274.38269862499874,274.38269862499874,274.45767729199724,274.45767729199724,274.45767729199724,274.85006408299523,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,274.8561137919969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,21,120,down,0.5,0.5,0.5,,274.8510199579978,274.8561137919969,275.34980574999645,275.34980574999645,275.42385524999554,275.42385524999554,275.42385524999554,275.8263738329988,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,275.8343707919994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,21,121,down,0.5,-4.0,-4.0,-30,275.82766812499904,275.8343707919994,276.32283254199865,276.32283254199865,276.39621491699654,276.39621491699654,276.39621491699654,276.8838089579949,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,276.889267999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,21,122,up,0.5,2.5,2.5,,276.88476633299433,276.889267999999,277.3827510419942,277.3827510419942,277.45738729200093,277.45738729200093,277.45738729200093,277.8599278749971,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,277.86821570799657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,21,123,down,0.5,1.0,1.0,30,277.8612146249943,277.86821570799657,278.35612987499917,278.35612987499917,278.43018350000057,278.43018350000057,278.43018350000057,278.81731595799647,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,278.822765082994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,21,124,up,0.5,6.0,6.0,30,278.81825074999506,278.822765082994,279.3160914580003,279.3160914580003,279.3906135829966,279.3906135829966,279.3906135829966,280.0275842919946,1,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,280.036127667001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,21,125,up,0.5,-6.0,-6.0,-30,280.02877749999607,280.036127667001,280.5228833750007,280.5228833750007,280.59541137499764,280.59541137499764,280.59541137499764,281.12728808300017,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,281.1408410419972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,22,126,up,0.5,-5.5,-5.5,-30,281.12940929199976,281.1408410419972,281.6228541249948,281.6228541249948,281.6964456669957,281.6964456669957,281.6964456669957,282.2305858330001,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,282.23939679199975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,22,127,down,0.5,0.0,0.0,,282.2316815419981,282.23939679199975,282.73350329199457,282.73350329199457,282.80712649999623,282.80712649999623,282.80712649999623,283.40943395799695,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,283.4171628330005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,22,128,down,0.5,5.5,5.5,30,283.4104700829994,283.4171628330005,283.90713395799685,283.90713395799685,283.9801873749966,283.9801873749966,283.9801873749966,284.4151497079947,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,284.4232367919976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,22,129,up,0.5,-3.5,-3.5,-30,284.4162648329948,284.4232367919976,284.91534016699734,284.91534016699734,284.99083037499804,284.99083037499804,284.99083037499804,285.4928884580004,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,285.5006667919952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,22,130,down,0.5,0.5,0.5,30,285.49412362499424,285.5006667919952,285.9894915420009,285.9894915420009,286.0634288329966,286.0634288329966,286.0634288329966,286.70934475000104,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,286.7169615419989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,22,131,up,0.5,3.0,3.0,,286.71034599999984,286.7169615419989,287.2067374170001,287.2067374170001,287.28050929199526,287.28050929199526,287.28050929199526,289.05995287499536,0,,,,,,,,,,,,,,,eli,0,2025-08-29_11h25.26.790,tilt_staircase,2024.2.4,None,2025-08-29 11h25.34.337792 -0400,
