center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,text_12.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-6,-15.0,,23,23,0,,,,,100,0,,,,,c-6,negs,1.25,z,1.526356542002759,None,None,,,,,,,,,0,23,23,351,240.93196912499843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.9226955829945,240.93196912499843,242.16652337499545,242.16652337499545,242.16652337499545,242.24003604099562,242.24003604099562,242.24003604099562,242.46890762499243,z,1.526356542002759,None,242.46903804100293,242.4690909159981,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-6,15.0,,24,24,0,,,,,100,0,,,,,c-6,poss,0.75,z,1.2266982910077786,None,None,,,,,,,,,0,24,24,46,242.48028008299298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.47162220800237,242.48028008299298,243.21627095800068,243.21627095800068,243.21627095800068,243.28871858300408,243.28871858300408,243.28871858300408,243.70952870800102,z,1.2266982910077786,None,243.7096337910043,243.70967545799795,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,15.0,,25,25,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.4149545830005081,None,None,,,,,,,,,0,25,25,176,243.71913654099626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.71144395800366,243.71913654099626,244.70906154099794,244.70906154099794,244.70906154099794,244.78254008300428,244.78254008300428,244.78254008300428,245.1373610409937,z,1.4149545830005081,None,245.1375169160019,245.13757224999426,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,-15.0,,26,26,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.1589342500083148,None,None,,,,,,,,,0,26,26,461,245.14912404099596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.14011791600205,245.14912404099596,245.88322741599404,245.88322741599404,245.88322741599404,245.95544695800345,245.95544695800345,245.95544695800345,246.31958154099993,period,1.1589342500083148,None,246.31977154100605,246.31983845800278,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,-15.0,,27,27,0,,,,,100,0,,,,,c-2,negs,1.0,z,1.860026458001812,None,None,,,,,,,,,0,27,27,407,246.33144904099754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.32257983299496,246.33144904099754,247.31657466599427,247.31657466599427,247.31657466599427,247.3887142080057,247.3887142080057,247.3887142080057,248.2017464160017,z,1.860026458001812,None,248.20191874999728,248.20196891599335,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
8,15.0,,28,28,0,,,,,100,0,,,,,c+8,poss,1.25,period,2.050869792001322,None,None,,,,,,,,,0,28,28,287,248.2137166659959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.20458462499664,248.2137166659959,249.4500259579945,249.4500259579945,249.4500259579945,249.52315212499525,249.52315212499525,249.52315212499525,250.26957620799658,period,2.050869792001322,None,250.26968941600353,250.269732707995,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,15.0,,29,29,0,,,,,100,0,,,,,c+4,poss,1.25,z,1.812189042000682,None,None,,,,,,,,,0,29,29,222,250.28023225000652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.27172445799806,250.28023225000652,251.51650112500647,251.51650112500647,251.51650112500647,251.58999562500685,251.58999562500685,251.58999562500685,252.1027961660002,z,1.812189042000682,None,252.10293137500412,252.10298370799865,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,0.0,,30,30,0,,,,,0,100,,,,,c-2,noss,1.0,period,1.396620957995765,None,None,,,,,,,,,0,30,30,630,252.11401883300277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.10531512499438,252.11401883300277,253.10021499999857,253.10021499999857,253.10021499999857,253.17188933299622,253.17188933299622,253.17188933299622,253.51952133300074,period,1.396620957995765,None,253.51965258299606,253.5197061660001,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,15.0,,31,31,0,,,,,100,0,,,,,c-4,poss,0.5,z,1.0641397500003222,None,None,,,,,,,,,0,31,31,71,253.5305128750042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.5219705000054,253.5305128750042,254.01688883299357,254.01688883299357,254.01688883299357,254.0887633329985,254.0887633329985,254.0887633329985,254.60301366599742,z,1.0641397500003222,None,254.6031872080057,254.60324766600388,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,15.0,,32,32,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.2812771250028163,None,None,,,,,,,,,0,32,32,206,254.61586229100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.60671562500647,254.61586229100067,255.35019408300286,255.35019408300286,255.35019408300286,255.42216870799894,255.42216870799894,255.42216870799894,255.90323475000332,z,1.2812771250028163,None,255.90339208299702,255.90345404100663,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,-15.0,,33,33,0,,,,,100,0,,,,,c+6,negs,0.5,period,0.9195505829993635,None,None,,,,,,,,,0,33,33,518,255.9149811660027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.90593266600627,255.9149811660027,256.40016925000236,256.40016925000236,256.40016925000236,256.4731226659933,256.4731226659933,256.4731226659933,256.8378615410038,period,0.9195505829993635,None,256.83801766599936,256.8380758330022,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,15.0,,34,34,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.1394149590050802,None,None,,,,,,,,,0,34,34,104,256.8488792910066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8402060410008,256.8488792910066,257.5835309999966,257.5835309999966,257.5835309999966,257.65607020800235,257.65607020800235,257.65607020800235,257.9920910410001,z,1.1394149590050802,None,257.9922424999968,257.9922982910066,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-6,15.0,,35,35,0,,,,,100,0,,,,,c-6,poss,0.75,z,1.2283689999894705,None,None,,,,,,,,,0,35,35,41,258.0033324160031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.99448287500127,258.0033324160031,258.7433104579977,258.7433104579977,258.7433104579977,258.8174576659949,258.8174576659949,258.8174576659949,259.2367435829947,z,1.2283689999894705,None,259.23690920800436,259.23696620800183,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,15.0,,36,36,0,,,,,100,0,,,,,c+4,poss,1.25,z,1.870053040998755,None,None,,,,,,,,,0,36,36,219,259.2485248330049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.23991487499734,259.2485248330049,260.48367775000224,260.48367775000224,260.48367775000224,260.55671570799313,260.55671570799313,260.55671570799313,261.13087066600565,z,1.870053040998755,None,261.1309769159998,261.1310187079944,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,15.0,,37,37,0,,,,,100,0,,,,,c-4,poss,1.25,z,1.7206653749890393,None,None,,,,,,,,,0,37,37,91,261.13739095799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.1330098329927,261.13739095799974,262.3763128330029,262.3763128330029,262.3763128330029,262.4509632499976,262.4509632499976,262.4509632499976,262.8696871249995,z,1.7206653749890393,None,262.86981945800653,262.8698739160027,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,-15.0,,38,38,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.4536911670002155,None,None,,,,,,,,,0,38,38,464,262.88097008300247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.872294832996,262.88097008300247,263.8671526660037,263.8671526660037,263.8671526660037,263.9390659579949,263.9390659579949,263.9390659579949,264.3374905410019,period,1.4536911670002155,None,264.3376494999975,264.3377058329934,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,-15.0,,39,39,0,,,,,100,0,,,,,c+4,negs,0.75,z,1.1619940829987172,None,None,,,,,,,,,0,39,39,495,264.3489106659981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3400982500025,264.3489106659981,265.0840350409999,265.0840350409999,265.0840350409999,265.15622437499405,265.15622437499405,265.15622437499405,265.52006762499514,z,1.1619940829987172,None,265.5202342499979,265.5202920830052,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
8,-15.0,,40,40,0,,,,,100,0,,,,,c+8,negs,0.75,period,1.3801613749965327,None,None,,,,,,,,,0,40,40,553,265.53221504100657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.523048957999,265.53221504100657,266.2673086249997,266.2673086249997,266.2673086249997,266.3404255829955,266.3404255829955,266.3404255829955,266.92030704100034,period,1.3801613749965327,None,266.9204784159956,266.92054566599836,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,0.0,,41,41,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.057804790994851,None,None,,,,,,,,,0,41,41,711,266.9321819159959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9234881250013,266.9321819159959,267.4176045829954,267.4176045829954,267.4176045829954,267.489275208005,267.489275208005,267.489275208005,267.99256104099914,period,1.057804790994851,None,267.99269025000103,267.99274558300385,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,0.0,,42,42,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8153155420004623,None,None,,,,,,,,,0,42,42,729,268.00365108299593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.9947715409944,268.00365108299593,269.24327466600516,269.24327466600516,269.24327466600516,269.31783020800503,269.31783020800503,269.31783020800503,269.8317296250025,period,1.8153155420004623,None,269.8318322910054,269.83187445800286,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,-15.0,,43,43,0,,,,,100,0,,,,,c-4,negs,0.5,z,1.166423582995776,None,None,,,,,,,,,0,43,43,353,269.83912604099896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8339377079974,269.83912604099896,270.32814920799865,270.32814920799865,270.32814920799865,270.4059583329945,270.4059583329945,270.4059583329945,271.00798883299285,z,1.166423582995776,None,271.0081221250002,271.0081825829984,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,-15.0,,44,44,0,,,,,100,0,,,,,c+0,negs,0.5,period,0.9716103750106413,None,None,,,,,,,,,0,44,44,416,271.0196184160013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0102337910066,271.0196184160013,271.51017424999736,271.51017424999736,271.51017424999736,271.5835344579973,271.5835344579973,271.5835344579973,271.99444708299416,period,0.9716103750106413,None,271.9945994580048,271.99465908299317,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,0.0,,45,45,0,,,,,0,100,,,,,c+0,noss,1.25,z,1.7353321249975124,None,None,,,,,,,,,0,45,45,669,272.0053877080063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.9973413330008,272.0053877080063,273.2434368329996,273.2434368329996,273.2434368329996,273.31799920799676,273.31799920799676,273.31799920799676,273.75363820799976,z,1.7353321249975124,None,273.7537622910022,273.7538163749996,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,-15.0,,46,46,0,,,,,100,0,,,,,c+0,negs,1.25,period,1.6797225830086973,None,None,,,,,,,,,0,46,46,444,273.7643219580059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7558465829934,273.7643219580059,275.00085216600564,275.00085216600564,275.00085216600564,275.0733038329927,275.0733038329927,275.0733038329927,275.4538456250011,period,1.6797225830086973,None,275.4539980410045,275.45405374999973,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
2,0.0,,47,47,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5359436250000726,None,None,,,,,,,,,0,47,47,693,275.46611241600476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.457154290998,275.46611241600476,276.45090879099735,276.45090879099735,276.45090879099735,276.5232336659974,276.5232336659974,276.5232336659974,277.01373137500195,period,1.5359436250000726,None,277.01383937499486,277.01388608300476,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,15.0,,48,48,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.6991168329986976,None,None,,,,,,,,,0,48,48,244,277.0206634579954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0159137080045,277.0206634579954,278.0102498750057,278.0102498750057,278.0102498750057,278.08498370800226,278.08498370800226,278.08498370800226,278.72606466599973,period,1.6991168329986976,None,278.72618841599615,278.7262327079952,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,0.0,,49,49,0,,,,,0,100,,,,,c+0,noss,1.25,period,2.2433243750128895,None,None,,,,,,,,,0,49,49,665,278.7371061659942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.72823074999906,278.7371061659942,279.9766098330001,279.9766098330001,279.9766098330001,280.0516915000044,280.0516915000044,280.0516915000044,280.98691279100603,period,2.2433243750128895,None,280.98701741600235,280.98706045800645,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,0.0,,50,50,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.2644157080067089,None,None,,,,,,,,,0,50,50,586,280.99798129100236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.989075999998,280.99798129100236,281.7345670000068,281.7345670000068,281.7345670000068,281.80685816600453,281.80685816600453,281.80685816600453,282.27075845800573,z,1.2644157080067089,None,282.2709204999992,282.2709789159999,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
0,15.0,,51,51,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.7433772920048796,None,None,,,,,,,,,0,51,51,154,282.28268054100045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.2738100830029,282.28268054100045,283.51809116599907,283.51809116599907,283.51809116599907,283.59013341600075,283.59013341600075,283.59013341600075,284.037401708003,z,1.7433772920048796,None,284.03753329100437,284.0375879159983,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,-15.0,,52,52,0,,,,,100,0,,,,,c+6,negs,1.0,period,1.4447549999895273,None,None,,,,,,,,,0,52,52,529,284.04866945800313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0400538749964,284.04866945800313,285.03468095799326,285.03468095799326,285.03468095799326,285.10697483300464,285.10697483300464,285.10697483300464,285.5038632079959,period,1.4447549999895273,None,285.5039953329979,285.5040545410011,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,15.0,,53,53,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.4014066249947064,None,None,,,,,,,,,0,53,53,115,285.51511295800447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5063247079961,285.51511295800447,286.50140916599776,286.50140916599776,286.50140916599776,286.57342783300555,286.57342783300555,286.57342783300555,286.9211252499954,z,1.4014066249947064,None,286.921253833003,286.9213059159956,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
6,-15.0,,54,54,0,,,,,100,0,,,,,c+6,negs,1.0,period,1.548022208007751,None,None,,,,,,,,,0,54,54,530,286.93228262499906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.92331191600533,286.93228262499906,287.9180305409973,287.9180305409973,287.9180305409973,287.990830833005,287.990830833005,287.990830833005,288.48847245800425,period,1.548022208007751,None,288.48862329100666,288.4886771659949,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,15.0,,55,55,0,,,,,100,0,,,,,c-4,poss,1.0,z,1.3691537090053316,None,None,,,,,,,,,0,55,55,85,288.50059329099895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4916342499928,288.50059329099895,289.4848267500056,289.4848267500056,289.4848267500056,289.5577951659943,289.5577951659943,289.5577951659943,289.8760774580005,z,1.3691537090053316,None,289.87621520800167,289.8762730409944,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,-15.0,,56,56,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.044829166989075,None,None,,,,,,,,,0,56,56,359,289.8872633330029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.87832062499365,289.8872633330029,290.3778436660068,290.3778436660068,290.3778436660068,290.45204412500607,290.45204412500607,290.45204412500607,290.93815358300344,period,1.044829166989075,None,290.93829274999734,290.93835116599803,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,15.0,,57,57,0,,,,,100,0,,,,,c+4,poss,1.25,period,1.8928454160050023,None,None,,,,,,,,,0,57,57,218,290.94960325000284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.94057591599994,290.94960325000284,292.18488329100364,292.18488329100364,292.18488329100364,292.2570145829959,292.2570145829959,292.2570145829959,292.85424425000383,period,1.8928454160050023,None,292.8543702909956,292.8544226660015,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
4,0.0,,58,58,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.4788924580061575,None,None,,,,,,,,,0,58,58,722,292.86554016599257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.85685179100255,292.86554016599257,293.85164691599493,293.85164691599493,293.85164691599493,293.92364354099846,293.92364354099846,293.92364354099846,294.3550377079955,period,1.4788924580061575,None,294.35521641600644,294.35528979099763,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,-15.0,,59,59,0,,,,,100,0,,,,,c-4,negs,1.25,period,1.9528330829925835,None,None,,,,,,,,,0,59,59,382,294.3674132909946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3582078329928,294.3674132909946,295.6017146660015,295.6017146660015,295.6017146660015,295.6740789159958,295.6740789159958,295.6740789159958,296.32757987499645,period,1.9528330829925835,None,296.32772937499976,296.32778308300476,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,-15.0,,60,60,0,,,,,100,0,,,,,c-2,negs,1.0,period,1.648382125000353,None,None,,,,,,,,,0,60,60,400,296.3381296659936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.33001449999574,296.3381296659936,297.32801116599876,297.32801116599876,297.32801116599876,297.40251124999486,297.40251124999486,297.40251124999486,297.99804791600036,period,1.648382125000353,None,297.99815050000325,297.99819320799725,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-4,0.0,,61,61,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.7426889579946874,None,None,,,,,,,,,0,61,61,606,298.0048790830042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0001573750051,298.0048790830042,299.2449501249939,299.2449501249939,299.2449501249939,299.3191372500005,299.3191372500005,299.3191372500005,299.7547143330012,z,1.7426889579946874,None,299.754885250004,299.7550484999956,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
-2,15.0,,62,62,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.1769613340002252,None,None,,,,,,,,,0,62,62,105,299.7663642910047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.757595957999,299.7663642910047,300.5017791249993,300.5017791249993,300.5017791249993,300.5738432079961,300.5738432079961,300.5738432079961,300.955026333002,z,1.1769613340002252,None,300.9552702910005,300.95535779099737,None,21049984,0,2025-12-10_13h27.56.987,tilt_mocs,2024.2.4,120.09457495324757,2025-12-10 13h28.24.316973 -0500,
