center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-2,15.0,,98,98,0,,,,,,,,,,c-2,poss,100,1.0,z,1.5525386249937583,None,None,,,,,,,,,,,0,98,98,19,344.1995565410034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.1907777079905,344.1995565410034,345.18973345799895,345.18973345799895,345.26340954100306,345.26340954100306,345.75464987500163,z,1.5525386249937583,None,345.7547497499909,345.75480479099497,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,99,99,0,,,,,,,,,,c-4,noss,0,1.0,period,1.5814828330039745,None,None,,,,,,,,,,,0,99,99,452,345.7659340829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.7567532499961,345.7659340829996,346.75551462499425,346.75551462499425,346.830333291,346.830333291,347.3498804159899,period,1.5814828330039745,None,347.34998387499945,347.35002574999817,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
6,15.0,,100,100,0,,,,,,,,,,c+6,poss,100,1.25,period,2.2137407090049237,None,space,2.5245613329898333,None,,,,,,,,,0,100,100,179,347.36065429099835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.35204679099843,347.36065429099835,348.59658870799467,348.59658870799467,348.66881904099137,348.66881904099137,349.582882082992,period,2.2137407090049237,None,349.58303437499853,352.12169704100234,space,349.59412691599573,349.59412691599573,2.5245613329898333,None,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,101,101,0,,,,,,,,,,c-4,noss,0,1.25,z,2.7228223330021137,None,None,,,,,,,,,,,0,101,101,459,352.1325663750031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1237405830034,352.1325663750031,353.37329958299233,353.37329958299233,353.44742199999746,353.44742199999746,354.8662753749959,z,2.7228223330021137,None,354.86638212499383,354.8664243749954,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,102,102,0,,,,,,,,,,c-2,noss,0,1.0,z,1.6907179999980144,None,None,,,,,,,,,,,0,102,102,486,354.8771839999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.86843624999165,354.8771839999972,355.86348216599436,355.86348216599436,355.9360378749989,355.9360378749989,356.57126679099747,z,1.6907179999980144,None,356.571366499993,356.5714089999965,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,103,103,0,,,,,,,,,,c+0,poss,100,1.25,z,1.885051957986434,None,None,,,,,,,,,,,0,103,103,68,356.5821697079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.5733831249963,356.5821697079955,357.8234879160009,357.8234879160009,357.8976964159956,357.8976964159956,358.47145179100335,z,1.885051957986434,None,358.4715740410029,358.4716257079999,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,-15.0,,104,104,0,,,,,,,,,,c-2,negs,100,0.75,period,2.2532121669937624,None,None,,,,,,,,,,,0,104,104,336,358.4827629999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.47371654100425,358.4827629999927,359.22277295798995,359.22277295798995,359.2975117909955,359.2975117909955,360.7392301249929,period,2.2532121669937624,None,360.73937745799776,360.7394358750025,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,0.0,,105,105,0,,,,,,,,,,c+2,noss,0,0.75,period,1.4345803339965641,None,None,,,,,,,,,,,0,105,105,585,360.75029349999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.7416922909906,360.75029349999386,361.48940137500176,361.48940137500176,361.5642131249915,361.5642131249915,362.18855541599623,period,1.4345803339965641,None,362.18865808300325,362.1887000830029,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
6,15.0,,106,106,0,,,,,,,,,,c+6,poss,100,0.75,period,1.7615632919914788,None,None,,,,,,,,,,,0,106,106,154,362.19979058299214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.19070666599146,362.19979058299214,362.93959716599784,362.93959716599784,363.01429195799574,363.01429195799574,363.9671194580005,period,1.7615632919914788,None,363.96727529099735,363.9673343329923,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,15.0,,107,107,0,,,,,,,,,,c+2,poss,100,1.25,z,4.645671958991443,None,None,,,,,,,,,,,0,107,107,99,363.97891649999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.97004087499226,363.97891649999656,365.21396612499666,365.21396612499666,365.28619620799145,365.28619620799145,368.63340799999423,z,4.645671958991443,None,368.63351654099824,368.63355891600077,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,-15.0,,108,108,0,,,,,,,,,,c+2,negs,100,1.25,period,2.254079708000063,None,None,,,,,,,,,,,0,108,108,424,368.6439889159956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.63553833299375,368.6439889159956,369.88074512500316,369.88074512500316,369.952690332997,369.952690332997,370.9010117500002,period,2.254079708000063,None,370.9011699160037,370.901225374997,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,109,109,0,,,,,,,,,,c+0,poss,100,1.0,z,1.8281538750015898,None,None,,,,,,,,,,,0,109,109,58,370.91351324999414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.9045717909903,370.91351324999414,371.89739383300184,371.89739383300184,371.96948883299774,371.96948883299774,372.7503588749969,z,1.8281538750015898,None,372.75048912499915,372.7505414999905,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,15.0,,110,110,0,,,,,,,,,,c+4,poss,100,1.25,period,1.8178114170004847,None,None,,,,,,,,,,,0,110,110,135,372.76137583299715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7527043750015,372.76137583299715,373.99743891599064,373.99743891599064,374.0695570829994,374.0695570829994,374.58393216600234,period,1.8178114170004847,None,374.58406566600024,374.5841360829945,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-8,-15.0,,111,111,0,,,,,,,,,,c-8,negs,100,1.25,z,1.9141050839971285,None,None,,,,,,,,,,,0,111,111,249,374.5952777909988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.58647041599033,374.5952777909988,375.83091095800046,375.83091095800046,375.9044892910024,375.9044892910024,376.51752429098997,z,1.9141050839971285,None,376.5176737909933,376.517733916,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,112,112,0,,,,,,,,,,c-2,poss,100,1.0,z,1.3988564169994788,None,None,,,,,,,,,,,0,112,112,24,376.5290792500018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.52007241599495,376.5290792500018,377.5143444580026,377.5143444580026,377.58628674999636,377.58628674999636,377.93455416600045,z,1.3988564169994788,None,377.9347040409921,377.9347637079918,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-8,-15.0,,113,113,0,,,,,,,,,,c-8,negs,100,0.5,z,1.10231337499863,None,None,,,,,,,,,,,0,113,113,219,377.9464507079974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.9374492499919,377.9464507079974,378.43093629099894,378.43093629099894,378.5039367499994,378.5039367499994,379.05124779099424,z,1.10231337499863,None,379.05138591599825,379.0514401249966,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,114,114,0,,,,,,,,,,c-4,noss,0,0.75,z,2.082234707995667,None,None,,,,,,,,,,,0,114,114,442,379.06253220800136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0536481250019,379.06253220800136,379.79763699999603,379.79763699999603,379.87048612500075,379.87048612500075,381.1506573749939,z,2.082234707995667,None,381.1507849999907,381.1508366249909,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,115,115,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7699613330041757,None,None,,,,,,,,,,,0,115,115,32,381.1620667499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.15322912500415,381.1620667499956,382.39782474999083,382.39782474999083,382.46995583300304,382.46995583300304,382.93521283299197,z,1.7699613330041757,None,382.935350957996,382.9354096659954,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-6,-15.0,,116,116,0,,,,,,,,,,c-6,negs,100,0.75,z,1.4190624170005322,None,None,,,,,,,,,,,0,116,116,261,382.94650716599426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.93764195799304,382.94650716599426,383.681273041002,383.681273041002,383.75328445799823,383.75328445799823,384.3683358749986,z,1.4190624170005322,None,384.36850479099667,384.36855208300403,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,-15.0,,117,117,0,,,,,,,,,,c-4,negs,100,1.0,z,1.801615624994156,None,None,,,,,,,,,,,0,117,117,311,384.38058562499646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.37125645799097,384.38058562499646,385.36466304099304,385.36466304099304,385.4369207909913,385.4369207909913,386.1847598329914,z,1.801615624994156,None,386.1849024999974,386.18496029099333,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,118,118,0,,,,,,,,,,c-4,noss,0,1.0,z,1.6855016249901382,None,None,,,,,,,,,,,0,118,118,455,386.1964245830022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.1874904580036,386.1964245830022,387.1813339579967,387.1813339579967,387.25434625000344,387.25434625000344,387.88449820798996,z,1.6855016249901382,None,387.88471808299073,387.8847952079959,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
8,15.0,,119,119,0,,,,,,,,,,c+8,poss,100,0.75,period,1.3949683749960968,None,None,,,,,,,,,,,0,119,119,196,387.89633375000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.88725766599237,387.89633375000267,388.63132737499836,388.63132737499836,388.70368341599533,388.70368341599533,389.300803332997,period,1.3949683749960968,None,389.30090533300245,389.3009450410027,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,120,120,0,,,,,,,,,,c-2,noss,0,1.25,period,2.1959931250021327,None,None,,,,,,,,,,,0,120,120,499,389.31162824999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.3029277500027,389.31162824999774,390.5480636249995,390.5480636249995,390.6204917909927,390.6204917909927,391.5176930829912,period,2.1959931250021327,None,391.51782391600136,391.51787779100414,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,121,121,0,,,,,,,,,,c+0,poss,100,1.0,z,1.6575891249958659,None,None,,,,,,,,,,,0,121,121,61,391.5286984999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.51988954099943,391.5286984999984,392.51480945799267,392.51480945799267,392.5879410829948,392.5879410829948,393.18967274999886,z,1.6575891249958659,None,393.1897848749941,393.18982620799216,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
8,15.0,,122,122,0,,,,,,,,,,c+8,poss,100,1.0,period,1.8860090830130503,None,None,,,,,,,,,,,0,122,122,198,393.2007478329906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.1917551249935,393.2007478329906,394.1908581250027,394.1908581250027,394.26547899999423,394.26547899999423,395.0907427909988,period,1.8860090830130503,None,395.09087149999687,395.0909270830016,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
1,0.0,,123,123,0,,,,,,,,,,c+1,noss,0,0.5,period,2.0487434579990804,None,None,,,,,,,,,,,0,123,123,545,395.101333832994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.09307204099605,395.101333832994,395.59132179099834,395.59132179099834,395.66547783299757,395.66547783299757,397.15628962499613,period,2.0487434579990804,None,397.1564144159929,397.1564671249944,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
2,-15.0,,124,124,0,,,,,,,,,,c+2,negs,100,1.0,period,1.9388249159965198,None,None,,,,,,,,,,,0,124,124,416,397.167688290996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.15868429100374,397.167688290996,398.1570127909945,398.1570127909945,398.2323047499958,398.2323047499958,399.11855591599306,period,1.9388249159965198,None,399.1187084999983,399.11877287499374,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,125,125,0,,,,,,,,,,c+0,poss,100,0.5,z,1.0306282079982338,None,None,,,,,,,,,,,0,125,125,38,399.130460165994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.12144474999513,399.130460165994,399.614350666001,399.614350666001,399.6882746249903,399.6882746249903,400.16770179099694,z,1.0306282079982338,None,400.1678306660033,400.1678840829991,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-1,0.0,,126,126,0,,,,,,,,,,c-1,noss,0,0.5,z,1.9397064160002628,None,None,,,,,,,,,,,0,126,126,510,400.1789949160011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.17027379099454,400.1789949160011,400.6643535000039,400.6643535000039,400.7374348750018,400.7374348750018,402.12282862499706,z,1.9397064160002628,None,402.1229256660008,402.122967000003,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,127,127,0,,,,,,,,,,c-2,noss,0,0.5,z,2.5731336250028107,None,None,,,,,,,,,,,0,127,127,469,402.1341193749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.12492112499604,402.1341193749977,402.62409591599135,402.62409591599135,402.69932374999917,402.69932374999917,404.7180979160039,z,2.5731336250028107,None,404.7182275829982,404.7182816249988,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,0.0,,128,128,0,,,,,,,,,,c-2,noss,0,0.75,z,1.1988261669903295,None,None,,,,,,,,,,,0,128,128,485,404.72916537499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7204437079927,404.72916537499987,405.46535416599363,405.46535416599363,405.5373252080026,405.5373252080026,405.934416832999,z,1.1988261669903295,None,405.93451704099425,405.9345585830015,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,129,129,0,,,,,,,,,,c+0,poss,100,1.25,z,1.6740694160107523,None,None,,,,,,,,,,,0,129,129,63,405.9454567079956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.9364884579991,405.9454567079956,407.18211766600143,407.18211766600143,407.2545726249955,407.2545726249955,407.6247124999936,z,1.6740694160107523,None,407.62484566599596,407.62489749999077,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,-15.0,,130,130,0,,,,,,,,,,c-4,negs,100,1.25,z,1.9881796659901738,None,None,,,,,,,,,,,0,130,130,322,407.63536029099487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.6270697500004,407.63536029099487,408.8746686660015,408.8746686660015,408.9491914579994,408.9491914579994,409.63475591599126,z,1.9881796659901738,None,409.6348861250008,409.6349392909906,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,131,131,0,,,,,,,,,,c-2,poss,100,0.5,z,2.1072806250012945,None,None,,,,,,,,,,,0,131,131,6,409.6457045409916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.6369423330034,409.6457045409916,410.1322628749913,410.1322628749913,410.2044891659898,410.2044891659898,411.7568431249965,z,2.1072806250012945,None,411.7569680000015,411.75701899999694,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,0.0,,132,132,0,,,,,,,,,,c+4,noss,0,1.0,period,1.782669166001142,None,None,,,,,,,,,,,0,132,132,634,411.76822641599574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.75904558299226,411.76822641599574,412.75786604099267,412.75786604099267,412.83288545800315,412.83288545800315,413.5579714579944,period,1.782669166001142,None,413.55809074999706,413.5581466250005,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-4,0.0,,133,133,0,,,,,,,,,,c-4,noss,0,0.75,z,1.366428374996758,None,None,,,,,,,,,,,0,133,133,444,413.56884708299185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5605886659905,413.56884708299185,414.3080026660027,414.3080026660027,414.3828252499952,414.3828252499952,414.9399801249965,z,1.366428374996758,None,414.9400812499953,414.9401236249978,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
6,15.0,,134,134,0,,,,,,,,,,c+6,poss,100,1.0,period,1.3675696249993052,None,None,,,,,,,,,,,0,134,134,162,414.9509093749948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.9420879160025,414.9509093749948,415.9413099999947,415.9413099999947,416.01629333299934,416.01629333299934,416.3247438749968,period,1.3675696249993052,None,416.3248690409964,416.3249307079968,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
4,0.0,,135,135,0,,,,,,,,,,c+4,noss,0,0.75,period,1.7586053749982966,None,None,,,,,,,,,,,0,135,135,622,416.3355369159981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.3269679160003,416.3355369159981,417.075477958002,417.075477958002,417.1495787909953,417.1495787909953,418.1017901659943,period,1.7586053749982966,None,418.1019193329994,418.1019729999971,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-2,15.0,,136,136,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7916062089934712,None,None,,,,,,,,,,,0,136,136,31,418.1133869999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1044389579911,418.1133869999903,419.3482879999938,419.3482879999938,419.42160283299745,419.42160283299745,419.90756158299337,z,1.7916062089934712,None,419.90768466600275,419.90773700000136,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
-8,-15.0,,137,137,0,,,,,,,,,,c-8,negs,100,0.5,z,1.2955741659970954,None,None,,,,,,,,,,,0,137,137,224,419.9185931249958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.9098610410001,419.9185931249958,420.40861754099024,420.40861754099024,420.48308995799744,420.48308995799744,421.2187208749965,z,1.2955741659970954,None,421.2188840829913,421.21893541599275,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
0,15.0,,138,138,0,,,,,,,,,,c+0,poss,100,0.75,z,1.3022989589953795,None,None,,,,,,,,,,,0,138,138,49,421.2306784579996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.2216545830015,421.2306784579996,421.9659920409904,421.9659920409904,422.03879108300316,422.03879108300316,422.53579108299164,z,1.3022989589953795,None,422.53594049999083,422.5359964160016,None,,,,,,,,,,,,21049989,0,2025-12-03_13h01.56.178,tilt_mocs,2024.2.4,119.574732947763,2025-12-03 13h02.08.590000 -0500,
