center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,test_norm.started,surround_practice_4.started,center_practice_4.started,key_resp_9.started,test_norm.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,surround_practice.stopped,center_practice.stopped,text_11.started,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_4.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-4.222222222222223,-15.0,,26,26,0,,,,,,,,,,m3,negs,100,left,1.0955827499274164,None,,,,,,,,,0,26,26,110,66.60187899996527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5949546250049,66.60187899996527,67.09180441708304,67.09180441708304,67.16907691699453,67.16907691699453,67.16907691699453,67.70561220915988,left,1.0955827499274164,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
2.0,15.0,,27,27,0,,,,,,,,,,p2,poss,100,left,1.0994789160322398,None,,,,,,,,,0,27,27,73,67.71121437498368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.70667412504554,67.71121437498368,68.20233166706748,68.20233166706748,68.27452570898458,68.27452570898458,68.27452570898458,68.82238008407876,left,1.0994789160322398,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
-4.222222222222223,-15.0,,28,28,0,,,,,,,,,,m3,negs,100,left,1.1607207919005305,None,,,,,,,,,0,28,28,109,68.828301000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.82346179196611,68.828301000176,69.31895654206164,69.31895654206164,69.39090366708115,69.39090366708115,69.39090366708115,69.99388483399525,left,1.1607207919005305,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
0.5,15.0,,29,29,0,,,,,,,,,,m1,poss,100,left,0.9873397080227733,None,,,,,,,,,0,29,29,37,70.00211520912126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.99485270911828,70.00211520912126,70.49202162516303,70.49202162516303,70.5688937921077,70.5688937921077,70.5688937921077,70.99419266707264,left,0.9873397080227733,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
-0.8611111111111112,0.0,,30,30,0,,,,,,,,,,p2,noss,0,left,1.0252751249354333,None,,,,,,,,,0,30,30,226,71.0017272089608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99516458413564,71.0017272089608,71.49209754215553,71.49209754215553,71.56897508399561,71.56897508399561,71.56897508399561,72.03899937518872,left,1.0252751249354333,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
2.0,15.0,,31,31,0,,,,,,,,,,p2,poss,100,right,1.2899179579690099,None,,,,,,,,,0,31,31,71,72.04493216704577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.04007870913483,72.04493216704577,72.53572095907293,72.53572095907293,72.60777120897546,72.60777120897546,72.60777120897546,73.33893954218365,right,1.2899179579690099,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
-0.6388888888888888,0.0,,32,32,0,,,,,,,,,,m1,noss,0,left,1.585778458043933,None,,,,,,,,,0,32,32,210,73.34481641696766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33998525002971,73.34481641696766,73.83561291708611,73.83561291708611,73.90782895917073,73.90782895917073,73.90782895917073,74.93892533401959,left,1.585778458043933,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
-3.2222222222222228,-15.0,,33,33,0,,,,,,,,,,m1,negs,100,left,1.0528409162070602,None,,,,,,,,,0,33,33,133,74.94477599998936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9398715000134,74.94477599998936,75.43559320899658,75.43559320899658,75.5074141251389,75.5074141251389,75.5074141251389,76.00558562506922,left,1.0528409162070602,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
-1.7222222222222228,-15.0,,34,34,0,,,,,,,,,,p2,negs,100,right,1.0938847500365227,None,,,,,,,,,0,34,34,173,76.01138975005597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00663112499751,76.01138975005597,76.55200429214165,76.55200429214165,76.625414500013,76.625414500013,76.57443854212761,77.10913341701962,right,1.0938847500365227,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
0.5,15.0,,35,35,0,,,,,,,,,,m3,poss,100,left,1.088005166966468,None,,,,,,,,,0,35,35,6,77.11833645915613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.11001633410342,77.11833645915613,77.6085311670322,77.6085311670322,77.68571670912206,77.68571670912206,77.68571670912206,78.211778084049,left,1.088005166966468,None,962830,001,2025-08-21_12h32.18.856,tilt_mocs,2024.2.4,None,2025-08-21 12h32.24.895442 -0400,
0.0,15.0,,36,36,0,,,,,,,,,,m2,poss,100,,,,,,,,,,,,0,36,36,27,78.21854162518866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.21255991701037,78.21854162518866,78.7077136670705,78.7077136670705,78.78546358412132,78.78546358412132,78.7906825421378,,,,,,,,,,,,
